participant_id,version,sentence_id,stimulus,transcription,human_score,auto_score,rationale
24,vA,6,Dudo que sepa manejar muy bien (10),Dudo que sepa manejar muy bien,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=7, n_learner=6)"
24,vA,7,Las calles de esta ciudad son muy anchas (11),Las calles de esta ciudad son muy anchas,4.0,3,"Near-accurate meaning (content_overlap=0.75, edit=1, n_target=9, n_learner=8)"
24,vA,8, Puede que llueva mañana todo el día (12),Puede que llueva mañana todo el día,4.0,3,"Near-accurate meaning (content_overlap=0.83, edit=1, n_target=8, n_learner=7)"
24,vA,9,Las casas son muy bonitas pero caras (12),Las casas son muy bonitas pero caras,4.0,3,"Near-accurate meaning (content_overlap=0.75, edit=1, n_target=8, n_learner=7)"
24,vA,10,Me gustan las películas que acaban bien (12),Me gustan las películas que acaban bien,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=8, n_learner=7)"
24,vA,11,El chico con el que yo salgo es español (13),El chico con el que yo salgo es español,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=10, n_learner=9)"
24,vA,12,Después de cenar me fui a dormir tranquilo (13),Después de cenar me fui a dormir [tra-] tranquilo,4.0,3,"Near-accurate meaning (content_overlap=0.83, edit=1, n_target=9, n_learner=8)"
24,vA,13,Quiero una casa en la que vivan mis animales (14),Quiero una casa [en la-] en la que vivn mis animales,4.0,2,"Partial meaning (content_overlap=0.60, edit=2, n_target=10, n_learner=9)"
24,vA,14,A nosotros nos fascinan las fiestas grandiosas (14),A nosotros nos fascinan las fiestas grandiosas,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=8, n_learner=7)"
24,vA,15,Ella sólo bebe cerveza y no come nada (15),Ella sólo bebe cerveza y no come nada,4.0,3,"Minor deviation (edit=1, content_overlap=0.86); meaning essentially preserved"
24,vA,16,Me gustaría que el precio de las casas bajara (15),Me gustaría que el precio de las casas bajaran,3.0,2,"Partial meaning (content_overlap=0.60, edit=2, n_target=10, n_learner=9)"
24,vA,17,Cruza a la derecha y después sigue todo recto (15),Cruza a la derecha y después sigue todo recto,4.0,3,"Minor deviation (edit=1, content_overlap=0.86); meaning essentially preserved"
24,vA,18,Ella ha terminado de pintar su apartamento (15),Ella ha terminado de pintar su apartamento,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=8, n_learner=7)"
24,vA,19,Me gustaría que empezara a hacer más calor pronto (15),Me gustaría que empezara a hacer más calor pronto,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=10, n_learner=9)"
24,vA,20,El niño al que se le murió el gato está triste (16),el niño al que se le murió el gato está triste,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=12, n_learner=11)"
24,vA,21,Una amiga mía cuida a los niños de mi vecino (16),Una amiga mía cuida a los niños de mi vecino,4.0,3,"Near-accurate meaning (content_overlap=0.83, edit=1, n_target=11, n_learner=10)"
24,vA,22,El gato que era negro fue perseguido por el perro (16),El gato que era negro fue perseguido [por-] por el perro,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=11, n_learner=10)"
24,vA,23,Antes de poder salir él tiene que limpiar su cuarto (16),Antes de poder salir él tiene que limpiar su cuarto,4.0,3,"Minor deviation (edit=1, content_overlap=0.86); meaning essentially preserved"
24,vA,24,La cantidad de personas que fuman ha disminuido (17),La cantidad de personas que fuman ha disminuido,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=9, n_learner=8)"
24,vA,25,Después de llegar a casa del trabajo tomé la cena (17),Después de llegar a casa del trabajo tomé la cena,4.0,3,"Minor deviation (edit=1, content_overlap=0.86); meaning essentially preserved"
24,vA,26,El ladrón al que atrapó la policía era famoso (17),El ladrón que atrapó la policía era famoso,3.0,3,"Near-accurate meaning (content_overlap=0.80, edit=2, n_target=10, n_learner=8)"
24,vA,27,Le pedí a un amigo que me ayudara con la tarea (17),Le pedí a un amigo que me ayudara con la tarea,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=12, n_learner=11)"
24,vA,28,El examen no fue tan difícil como me habían dicho (17),El examen no fue tan dificil como me habían dicho,4.0,3,"Near-accurate meaning (content_overlap=0.83, edit=1, n_target=11, n_learner=10)"
24,vA,29,¿Serías tan amable de darme el libro que está en la mesa? (17),¿Serías tan amable de darme el libro que está en la mesa?,4.0,3,"Minor deviation (edit=1, content_overlap=0.86); meaning essentially preserved"
24,vA,30,Hay mucha gente que no toma nada para el desayuno (17),Hay mucha gente que no toma nada para el desayuno,4.0,3,"Near-accurate meaning (content_overlap=0.83, edit=1, n_target=11, n_learner=10)"
24,vB,1,Quiero comerme el huevo. (7) ,Quiero [cor] comerme el huevo,4.0,3,"Near-accurate meaning (content_overlap=0.75, edit=1, n_target=5, n_learner=4)"
24,vB,2,El pez está en la sala. (7),el pez está en la sala,4.0,2,"Partial meaning (content_overlap=0.67, edit=1, n_target=7, n_learner=6)"
24,vB,3,La tarea la tiene Carla. (8),[la-] La tarea la tiene carla,4.0,3,"Near-accurate meaning (content_overlap=0.75, edit=1, n_target=6, n_learner=5)"
24,vB,4,Él se duerme por la tarde. (8),El se duerme por la tarde,4.0,2,"Partial meaning (content_overlap=0.67, edit=1, n_target=7, n_learner=6)"
24,vB,5,¿Qué dijo que iba a acabar hoy? (9),¿Qué dijo que iba a acabar hoy?,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=8, n_learner=7)"
24,vB,6,Dudo que sepan hablar Portugués. (10),Dudo que sepan hablar portugués,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=6, n_learner=5)"
24,vB,7,Las casas de este país son muy grandes. (11),Las casas de este país son muy grandes,4.0,3,"Near-accurate meaning (content_overlap=0.75, edit=1, n_target=9, n_learner=8)"
24,vB,8,Puede que haga mucho calor esta noche. (12),Puede que haga [mu-] mucho calor esta noche,4.0,3,"Near-accurate meaning (content_overlap=0.83, edit=1, n_target=8, n_learner=7)"
24,vB,9,Los coches son muy baratos pero feos. (12),Los coches son muy baratos pero feos,4.0,3,"Near-accurate meaning (content_overlap=0.75, edit=1, n_target=8, n_learner=7)"
24,vB,10,Me gusta la comida que es saludable. (12),Me gusta la comida que es muy saludable,3.0,3,"2 minor deviations, high content overlap (0.75); meaning preserved"
24,vB,11,La chica con la que yo bailo es chilena. (13),La chica con la que yo hablo es chilena,2.0,2,"Partial meaning (content_overlap=0.60, edit=2, n_target=10, n_learner=9)"
24,vB,12,Antes de correr me comí una manzana. (13),Antes de comer me comí una manzana,2.0,2,"Partial meaning (content_overlap=0.60, edit=2, n_target=8, n_learner=7)"
24,vB,13,Quiero un coche en el que quepa mi familia. (14),Quiero un coche en el que quepa mi familia,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=10, n_learner=9)"
24,vB,14,A ellos les encantan los libros de romance. (14),A ellos les encantan los libros de romance,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=9, n_learner=8)"
24,vB,15,Él siempre tiene hambre porque no sabe cocinar. (15),El siempre tiene hambre porque no sabe cocinar,4.0,3,"Near-accurate meaning (content_overlap=0.83, edit=1, n_target=9, n_learner=8)"
24,vB,16,Me gustaría que el hijo de mi tía comiera. (15),Me gustaría que el hijo de mi tía comiera,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=10, n_learner=9)"
24,vB,17,Cruce la calle y después vaya a la derecha. (15),Cruce la calle y después vaya a la derecha,4.0,3,"Near-accurate meaning (content_overlap=0.83, edit=1, n_target=10, n_learner=9)"
24,vB,18,Él ha empezado a entrenar con sus amigos. (15),Él ha empezado a practicar con sus amigos,3.0,2,"Partial meaning (content_overlap=0.50, edit=2, n_target=9, n_learner=8)"
24,vB,19,Me gustaría que el semestre terminara pronto. (15),Me gustaría que el semestre terminara pronto,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=8, n_learner=7)"
24,vB,20,El bebé al que se le cayó la manta tiene frío. (16),El bebé al que se le cayó la manta tiene frío,4.0,3,"Near-accurate meaning (content_overlap=0.83, edit=1, n_target=12, n_learner=11)"
24,vB,21,Una amiga mía va a la capital con sus sobrinos. (16),Una amiga mía va a la capital con sus amigos,2.0,2,"Partial meaning (content_overlap=0.67, edit=2, n_target=11, n_learner=10)"
24,vB,22,La princesa que era muy bonita fue rescatada. (16),La princesa que era muy bonita fue rescatada,4.0,3,"Near-accurate meaning (content_overlap=0.75, edit=1, n_target=9, n_learner=8)"
24,vB,23,"Después de comer, siempre tiene que lavarse los dientes. (16)",Después de comer siempre tiene que lavarse los dientes,4.0,3,"Minor deviation (edit=1, content_overlap=0.86); meaning essentially preserved"
24,vB,24,La cantidad de personas que votan ha incrementado. (17),La cantidad de personas que votan ha incrementado,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=9, n_learner=8)"
24,vB,25,Antes de poder salir de la casa busqué mis llaves. (17),Antes de poder salir de la casa busqué mis llaves,4.0,3,"Minor deviation (edit=1, content_overlap=0.86); meaning essentially preserved"
24,vB,26,El jefe al que atacó el empleado era gordo. (17),[el cliente-] el cliente que atacó al [...],1.0,1,"Minimal meaning (content_overlap=0.20, n_learner=5)"
24,vB,27,Le pedí a mi hermana que me ayudara en la casa. (17),Le pedí a mi hermana que me ayudara en la casa,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=12, n_learner=11)"
24,vB,28,El trabajo no fue tan fácil como me habían dicho. (17),El trabajo no fue tan fácil como me había dicho,4.0,2,"Partial meaning (content_overlap=0.67, edit=2, n_target=11, n_learner=10)"
24,vB,29,¿Te importaría traerme el café que dejé en la cocina? (18),¿Te importaría traerme el café que dejé en la cocina?,4.0,3,"Near-accurate meaning (content_overlap=0.83, edit=1, n_target=11, n_learner=10)"
24,vB,30,Hay muchas personas que se quedan en casa si nieva mucho. (18),Hay muchas personas que se quedan en casa si nieva mucho,4.0,3,"Minor deviation (edit=1, content_overlap=0.86); meaning essentially preserved"
25,vA,1,Quiero cortarme el pelo (7),Quiero cotarme mi pelo,2.0,2,"Partial meaning (content_overlap=0.50, edit=3, n_target=5, n_learner=4)"
25,vA,2,El libro está en la mesa (7),El libro está en la mesa,4.0,2,"Partial meaning (content_overlap=0.67, edit=1, n_target=7, n_learner=6)"
25,vA,3,El carro lo tiene Pedro (8),el carro lo tiene perro,2.0,2,"Partial meaning (content_overlap=0.50, edit=2, n_target=6, n_learner=5)"
25,vA,4,El se ducha cada mañana (9),El se ducha cada mañana,4.0,3,"Near-accurate meaning (content_overlap=0.75, edit=1, n_target=6, n_learner=5)"
25,vA,5,¿Qué dice usted que va a hacer hoy? (9),¿Que dice ustedes esta [xxxx],2.0,1,"Minimal meaning (content_overlap=0.20, n_learner=4)"
25,vA,6,Dudo que sepa manejar muy bien (10),Dudo que sé está bien,1.0,2,"Partial response (content_overlap=0.40, n_learner=5 tokens)"
25,vA,7,Las calles de esta ciudad son muy anchas (11),[las caras-] las caras estas,0.0,0,"No meaning preserved (content_overlap=0.00, edit=8)"
25,vA,8, Puede que llueva mañana todo el día (12),Puede que llueva a todo la día,2.0,2,"Partial meaning (content_overlap=0.67, edit=3, n_target=8, n_learner=7)"
25,vA,9,Las casas son muy bonitas pero caras (12),Las casas son muy bonitas pero las [cas-] caras,2.0,3,"2 minor deviations, high content overlap (0.75); meaning preserved"
25,vA,10,Me gustan las películas que acaban bien (12),Me gusta las políticas,1.0,0,"No meaning preserved (content_overlap=0.00, edit=6)"
25,vA,11,El chico con el que yo salgo es español (13),Lo chico ,0.0,1,"Minimal meaning (content_overlap=0.20, n_learner=2)"
25,vA,12,Después de cenar me fui a dormir tranquilo (13),Después a sonar tranquilo,1.0,2,"Partial response (content_overlap=0.33, n_learner=4 tokens)"
25,vA,13,Quiero una casa en la que vivan mis animales (14),Quiero un [caso-] casa [a vivar-] a vivir animales,1.0,2,"Partial meaning (content_overlap=0.60, edit=7, n_target=10, n_learner=6)"
25,vA,14,A nosotros nos fascinan las fiestas grandiosas (14),A nosotros ir a las fiestas,2.0,2,"Partial response (content_overlap=0.40, n_learner=6 tokens)"
25,vA,15,Ella sólo bebe cerveza y no come nada (15),Elle bebir cervezas,1.0,0,"No meaning preserved (content_overlap=0.00, edit=9)"
25,vA,16,Me gustaría que el precio de las casas bajara (15),Me gustaría preciosas las casas,2.0,2,"Partial response (content_overlap=0.40, n_learner=5 tokens)"
25,vA,17,Cruza a la derecha y después sigue todo recto (15),[Cruza de la derecha-] cruza de la derecha,0.0,1,"Minimal meaning (content_overlap=0.29, n_learner=4)"
25,vA,18,Ella ha terminado de pintar su apartamento (15),Ella ha terminado pintado la apartamento,2.0,2,"Partial meaning (content_overlap=0.60, edit=4, n_target=8, n_learner=6)"
25,vA,19,Me gustaría que empezara a hacer más calor pronto (15),Me gustaría los colores,1.0,1,"Minimal meaning (content_overlap=0.20, n_learner=4)"
25,vA,20,El niño al que se le murió el gato está triste (16),[El niño-] el niño morero la gato,0.0,2,"Partial response (content_overlap=0.40, n_learner=5 tokens)"
25,vA,21,Una amiga mía cuida a los niños de mi vecino (16),[...],0.0,0,No response / empty transcription
25,vA,22,El gato que era negro fue perseguido por el perro (16),El gato quería negro se fue con el perro,1.0,2,"Partial meaning (content_overlap=0.60, edit=6, n_target=11, n_learner=9)"
25,vA,23,Antes de poder salir él tiene que limpiar su cuarto (16),Antes de poner salir [hmm],1.0,1,"Minimal meaning (content_overlap=0.29, n_learner=4)"
25,vA,24,La cantidad de personas que fuman ha disminuido (17),[la canta-] la cantar,0.0,0,"No meaning preserved (content_overlap=0.00, edit=8)"
25,vA,25,Después de llegar a casa del trabajo tomé la cena (17),Después de llegar a la casa,1.0,2,"Partial response (content_overlap=0.43, n_learner=6 tokens)"
25,vA,26,El ladrón al que atrapó la policía era famoso (17),[...],0.0,0,No response / empty transcription
25,vA,27,Le pedí a un amigo que me ayudara con la tarea (17),Le pedí un amigo trabajar a la tarea,2.0,2,"Partial meaning (content_overlap=0.60, edit=6, n_target=12, n_learner=8)"
25,vA,28,El examen no fue tan difícil como me habían dicho (17),El examen no está difícil yo me dicho,2.0,2,"Partial meaning (content_overlap=0.50, edit=5, n_target=11, n_learner=8)"
25,vA,29,¿Serías tan amable de darme el libro que está en la mesa? (17),¿Sería mi mamá el litro estaba en la [...],1.0,0,"No meaning preserved (content_overlap=0.00, edit=10)"
25,vA,30,Hay mucha gente que no toma nada para el desayuno (17),[Hay mucha-] hay mucho gente está,1.0,1,"Minimal meaning (content_overlap=0.17, n_learner=4)"
25,vB,1,Quiero comerme el huevo. (7) ,Quiero [comer-] comerme la huevo,3.0,3,"Near-accurate meaning (content_overlap=0.75, edit=2, n_target=5, n_learner=4)"
25,vB,2,El pez está en la sala. (7),La pez está en la sala,3.0,2,"Partial meaning (content_overlap=0.67, edit=2, n_target=7, n_learner=6)"
25,vB,3,La tarea la tiene Carla. (8),La [ta-] tarea tiene cara,2.0,2,"Partial meaning (content_overlap=0.50, edit=3, n_target=6, n_learner=4)"
25,vB,4,Él se duerme por la tarde. (8),El se duerme por la tarde,4.0,2,"Partial meaning (content_overlap=0.67, edit=1, n_target=7, n_learner=6)"
25,vB,5,¿Qué dijo que iba a acabar hoy? (9),Qué dijo que la da hoy?,2.0,2,"Partial response (content_overlap=0.40, n_learner=6 tokens)"
25,vB,6,Dudo que sepan hablar Portugués. (10),Dudo que sé hablar con él,2.0,2,"Partial response (content_overlap=0.40, n_learner=6 tokens)"
25,vB,7,Las casas de este país son muy grandes. (11),Las casas en las país son muy grande,2.0,2,"Partial meaning (content_overlap=0.50, edit=4, n_target=9, n_learner=8)"
25,vB,8,Puede que haga mucho calor esta noche. (12),Puede ver muchas colores,1.0,1,"Minimal meaning (content_overlap=0.17, n_learner=4)"
25,vB,9,Los coches son muy baratos pero feos. (12),[Los-] los coruches ,0.0,0,"No meaning preserved (content_overlap=0.00, edit=7)"
25,vB,10,Me gusta la comida que es saludable. (12),Me gusta la comida están,1.0,2,"Partial meaning (content_overlap=0.50, edit=4, n_target=8, n_learner=5)"
25,vB,11,La chica con la que yo bailo es chilena. (13),La chica la que va y son chile,1.0,1,"Minimal meaning (content_overlap=0.20, n_learner=8)"
25,vB,12,Antes de correr me comí una manzana. (13),Antes a comer yo vir a la sala,1.0,1,"Minimal meaning (content_overlap=0.20, n_learner=8)"
25,vB,13,Quiero un coche en el que quepa mi familia. (14),Quiero un coche en la [xxx] de mi familia,2.0,2,"Partial meaning (content_overlap=0.60, edit=4, n_target=10, n_learner=8)"
25,vB,14,A ellos les encantan los libros de romance. (14),A los [xxx] le encantan los libros ,1.0,2,"Partial response (content_overlap=0.40, n_learner=6 tokens)"
25,vB,15,Él siempre tiene hambre porque no sabe cocinar. (15),El siempro tiene hambre porque,1.0,2,"Partial response (content_overlap=0.33, n_learner=5 tokens)"
25,vB,16,Me gustaría que el hijo de mi tía comiera. (15),Me gustaría la comida de mi tía,2.0,2,"Partial response (content_overlap=0.40, n_learner=7 tokens)"
25,vB,17,Cruce la calle y después vaya a la derecha. (15),Cruza la calle,0.0,1,"Minimal meaning (content_overlap=0.17, n_learner=3)"
25,vB,18,Él ha empezado a entrenar con sus amigos. (15),El le,0.0,0,"No meaning preserved (content_overlap=0.00, edit=8)"
25,vB,19,Me gustaría que el semestre terminara pronto. (15),Me gustaría este semestre terminando pronto,2.0,2,"Partial meaning (content_overlap=0.60, edit=4, n_target=8, n_learner=6)"
25,vB,20,El bebé al que se le cayó la manta tiene frío. (16),El bebé se frío,1.0,2,"Partial response (content_overlap=0.33, n_learner=4 tokens)"
25,vB,21,Una amiga mía va a la capital con sus sobrinos. (16),Una amiga mía son la capital con ellos,1.0,2,"Partial meaning (content_overlap=0.50, edit=5, n_target=11, n_learner=8)"
25,vB,22,La princesa que era muy bonita fue rescatada. (16),La princesa está muy bonita,1.0,2,"Partial meaning (content_overlap=0.50, edit=5, n_target=9, n_learner=5)"
25,vB,23,"Después de comer, siempre tiene que lavarse los dientes. (16)",Después a comer [llevar-] a llevar los dientes,1.0,2,"Partial response (content_overlap=0.43, n_learner=7 tokens)"
25,vB,24,La cantidad de personas que votan ha incrementado. (17),La cantar los personas,0.0,1,"Minimal meaning (content_overlap=0.20, n_learner=4)"
25,vB,25,Antes de poder salir de la casa busqué mis llaves. (17),Antes de salir a la casa [ahm],1.0,2,"Partial response (content_overlap=0.43, n_learner=6 tokens)"
25,vB,26,El jefe al que atacó el empleado era gordo. (17),La jefa ,0.0,0,"No meaning preserved (content_overlap=0.00, edit=10)"
25,vB,27,Le pedí a mi hermana que me ayudara en la casa. (17),La podí a mi hermana ,0.0,1,"Minimal meaning (content_overlap=0.20, n_learner=5)"
25,vB,28,El trabajo no fue tan fácil como me habían dicho. (17),A trabajo no es fácil y tu me dijo,1.0,2,"Partial response (content_overlap=0.33, n_learner=9 tokens)"
25,vB,29,¿Te importaría traerme el café que dejé en la cocina? (18),La te,0.0,0,"No meaning preserved (content_overlap=0.00, edit=10)"
25,vB,30,Hay muchas personas que se quedan en casa si nieva mucho. (18),hay muchas personas que ,0.0,1,"Minimal meaning (content_overlap=0.29, n_learner=4)"
26,vA,1,Quiero cortarme el pelo (7),Quiero cortarme el pelo,4.0,3,"Near-accurate meaning (content_overlap=0.75, edit=1, n_target=5, n_learner=4)"
26,vA,2,El libro está en la mesa (7),El libro está en la mesa,4.0,2,"Partial meaning (content_overlap=0.67, edit=1, n_target=7, n_learner=6)"
26,vA,3,El carro lo tiene Pedro (8),El carro lo tiene Pedro,4.0,3,"Near-accurate meaning (content_overlap=0.75, edit=1, n_target=6, n_learner=5)"
26,vA,4,El se ducha cada mañana (9),El se ducha cada mañana,4.0,3,"Near-accurate meaning (content_overlap=0.75, edit=1, n_target=6, n_learner=5)"
26,vA,5,¿Qué dice usted que va a hacer hoy? (9),¿Qué dice que va a hacer hoy?,3.0,2,"Partial meaning (content_overlap=0.60, edit=2, n_target=9, n_learner=7)"
26,vA,6,Dudo que sepa manejar muy bien (10),Dudo que sepa manejar muy bien,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=7, n_learner=6)"
26,vA,7,Las calles de esta ciudad son muy anchas (11),Las calles de esta ciudad son muy anchas,4.0,3,"Near-accurate meaning (content_overlap=0.75, edit=1, n_target=9, n_learner=8)"
26,vA,8, Puede que llueva mañana todo el día (12),Puede que llueva mañana todo el día,4.0,3,"Near-accurate meaning (content_overlap=0.83, edit=1, n_target=8, n_learner=7)"
26,vA,9,Las casas son muy bonitas pero caras (12),Las casas son muy bonitas pero caras,4.0,3,"Near-accurate meaning (content_overlap=0.75, edit=1, n_target=8, n_learner=7)"
26,vA,10,Me gustan las películas que acaban bien (12),Me gustan las películas que acaban bien,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=8, n_learner=7)"
26,vA,11,El chico con el que yo salgo es español (13),El chico con yo salgo es español,3.0,3,"Near-accurate meaning (content_overlap=0.80, edit=3, n_target=10, n_learner=7)"
26,vA,12,Después de cenar me fui a dormir tranquilo (13),Después de cenar me fui a dormir tranquilo,4.0,3,"Near-accurate meaning (content_overlap=0.83, edit=1, n_target=9, n_learner=8)"
26,vA,13,Quiero una casa en la que vivan mis animales (14),Quiero una casa en las que viven mis animales,3.0,2,"Partial meaning (content_overlap=0.60, edit=3, n_target=10, n_learner=9)"
26,vA,14,A nosotros nos fascinan las fiestas grandiosas (14),A nosotros los fascinan las fiestas grandiosas,3.0,3,"Near-accurate meaning (content_overlap=0.80, edit=2, n_target=8, n_learner=7)"
26,vA,15,Ella sólo bebe cerveza y no come nada (15),Ella sólo bebe cerveza y no come nada,4.0,3,"Minor deviation (edit=1, content_overlap=0.86); meaning essentially preserved"
26,vA,16,Me gustaría que el precio de las casas bajara (15),Me gustaría que los precios de las casas bajaran,3.0,2,"Partial response (content_overlap=0.40, n_learner=9 tokens)"
26,vA,17,Cruza a la derecha y después sigue todo recto (15),Cruza a la derecha y después sigue todo recto,4.0,3,"Minor deviation (edit=1, content_overlap=0.86); meaning essentially preserved"
26,vA,18,Ella ha terminado de pintar su apartamento (15),Ella ha terminado de pintar su departamento,3.0,2,"Partial meaning (content_overlap=0.60, edit=2, n_target=8, n_learner=7)"
26,vA,19,Me gustaría que empezara a hacer más calor pronto (15),Me gustaría que empezara el calor más pronto,3.0,3,"Near-accurate meaning (content_overlap=0.80, edit=4, n_target=10, n_learner=8)"
26,vA,20,El niño al que se le murió el gato está triste (16),El niño al que se le murió el gato está muy triste,3.0,3,"2 minor deviations, high content overlap (0.80); meaning preserved"
26,vA,21,Una amiga mía cuida a los niños de mi vecino (16),Una amiga mía cuida a los niños de mi vecino,4.0,3,"Near-accurate meaning (content_overlap=0.83, edit=1, n_target=11, n_learner=10)"
26,vA,22,El gato que era negro fue perseguido por el perro (16),El gato que era negro fue perseguido por un perro,3.0,3,"Near-accurate meaning (content_overlap=0.80, edit=2, n_target=11, n_learner=10)"
26,vA,23,Antes de poder salir él tiene que limpiar su cuarto (16),Antes de poder salir tiene que limpiar su cuarto,3.0,3,"Minor deviation (edit=2, content_overlap=0.86); meaning essentially preserved"
26,vA,24,La cantidad de personas que fuman ha disminuido (17),La cantidad de personas que fuman ha disminuido,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=9, n_learner=8)"
26,vA,25,Después de llegar a casa del trabajo tomé la cena (17),Después de llegar a casa del trabajo tomé la cena,4.0,3,"Minor deviation (edit=1, content_overlap=0.86); meaning essentially preserved"
26,vA,26,El ladrón al que atrapó la policía era famoso (17),El ladrón a que atrapó la policía era famoso,3.0,3,"Near-accurate meaning (content_overlap=0.80, edit=2, n_target=10, n_learner=9)"
26,vA,27,Le pedí a un amigo que me ayudara con la tarea (17),Le pedí a un amigo que me ayudara con la tarea,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=12, n_learner=11)"
26,vA,28,El examen no fue tan difícil como me habían dicho (17),El examen no fue difícil como me habían dicho,3.0,2,"Partial meaning (content_overlap=0.67, edit=2, n_target=11, n_learner=9)"
26,vA,29,¿Serías tan amable de darme el libro que está en la mesa? (17),¿Serías tan amable de darme [la-] el libro que está en la mesa?,3.0,3,"Minor deviation (edit=1, content_overlap=0.86); meaning essentially preserved"
26,vA,30,Hay mucha gente que no toma nada para el desayuno (17),Hay mucha gente que no toma nada para el desayuno,4.0,3,"Near-accurate meaning (content_overlap=0.83, edit=1, n_target=11, n_learner=10)"
26,vB,1,Quiero comerme el huevo. (7) ,Quiero comerme el huevo,4.0,3,"Near-accurate meaning (content_overlap=0.75, edit=1, n_target=5, n_learner=4)"
26,vB,2,El pez está en la sala. (7),El pez está en la [...],1.0,2,"Partial response (content_overlap=0.33, n_learner=5 tokens)"
26,vB,3,La tarea la tiene Carla. (8),La tarea la tiene carla,4.0,3,"Near-accurate meaning (content_overlap=0.75, edit=1, n_target=6, n_learner=5)"
26,vB,4,Él se duerme por la tarde. (8),El se duerme por la tarde,4.0,2,"Partial meaning (content_overlap=0.67, edit=1, n_target=7, n_learner=6)"
26,vB,5,¿Qué dijo que iba a acabar hoy? (9),¿Qué dijo que iba a acabar hoy?,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=8, n_learner=7)"
26,vB,6,Dudo que sepan hablar Portugués. (10),Dudo que sepan hablar portugués,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=6, n_learner=5)"
26,vB,7,Las casas de este país son muy grandes. (11),Las casas de este país son muy grandes,4.0,3,"Near-accurate meaning (content_overlap=0.75, edit=1, n_target=9, n_learner=8)"
26,vB,8,Puede que haga mucho calor esta noche. (12),Puede que haiga mucho calor esta noche,3.0,2,"Partial meaning (content_overlap=0.67, edit=2, n_target=8, n_learner=7)"
26,vB,9,Los coches son muy baratos pero feos. (12),Los coches son muy baratos pero feos,4.0,3,"Near-accurate meaning (content_overlap=0.75, edit=1, n_target=8, n_learner=7)"
26,vB,10,Me gusta la comida que es saludable. (12),Me gusta la comida que es saludable,4.0,3,"Near-accurate meaning (content_overlap=0.75, edit=1, n_target=8, n_learner=7)"
26,vB,11,La chica con la que yo bailo es chilena. (13),La chica con que yo bailo es chilena,3.0,3,"Near-accurate meaning (content_overlap=0.80, edit=2, n_target=10, n_learner=8)"
26,vB,12,Antes de correr me comí una manzana. (13),Antes de correr me comí una manzana,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=8, n_learner=7)"
26,vB,13,Quiero un coche en el que quepa mi familia. (14),Quiero un coche en quepa mi familia,2.0,3,"Near-accurate meaning (content_overlap=0.80, edit=3, n_target=10, n_learner=7)"
26,vB,14,A ellos les encantan los libros de romance. (14),A ellos les encantan los libros de romance,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=9, n_learner=8)"
26,vB,15,Él siempre tiene hambre porque no sabe cocinar. (15),Él siempre tiene hambre porque no sabe cocinar,4.0,3,"Near-accurate meaning (content_overlap=0.83, edit=1, n_target=9, n_learner=8)"
26,vB,16,Me gustaría que el hijo de mi tía comiera. (15),Me gustaría que el hijo de mi tía comiera,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=10, n_learner=9)"
26,vB,17,Cruce la calle y después vaya a la derecha. (15),Cruce a la calle y después vaya a la derecha,3.0,3,"Near-accurate meaning (content_overlap=0.83, edit=2, n_target=10, n_learner=10)"
26,vB,18,Él ha empezado a entrenar con sus amigos. (15),Él ha empezado a entrenar amigos,2.0,3,"Near-accurate meaning (content_overlap=0.75, edit=3, n_target=9, n_learner=6)"
